date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
11/9/2016,Sri Lanka,Macau,1,1,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/9/2016,Syria,Singapore,2,0,Friendly,Paroi,Malaysia,TRUE
11/9/2016,Tajikistan,Turkmenistan,3,0,Friendly,Dushanbe,Tajikistan,FALSE
11/9/2016,United Arab Emirates,Bahrain,2,0,Friendly,al-Ain,United Arab Emirates,FALSE
11/10/2016,Brazil,Argentina,3,0,FIFA World Cup qualification,Belo Horizonte,Brazil,FALSE
11/10/2016,Colombia,Chile,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
11/10/2016,Iran,Papua New Guinea,8,1,Friendly,Shah Alam,Malaysia,TRUE
11/10/2016,Lebanon,Palestine,1,1,Friendly,Beirut,Lebanon,FALSE
11/10/2016,Paraguay,Peru,1,4,FIFA World Cup qualification,Asunción,Paraguay,FALSE
11/10/2016,Qatar,Russia,2,1,Friendly,Doha,Qatar,FALSE
11/10/2016,Uruguay,Ecuador,2,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
11/10/2016,Uzbekistan,Jordan,1,0,Friendly,Tashkent,Uzbekistan,FALSE
11/10/2016,Venezuela,Bolivia,5,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
11/11/2016,Armenia,Montenegro,3,2,FIFA World Cup qualification,Yerevan,Armenia,FALSE
11/11/2016,Czech Republic,Norway,2,1,FIFA World Cup qualification,Prague,Czech Republic,FALSE
11/11/2016,Denmark,Kazakhstan,4,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
11/11/2016,England,Scotland,3,0,FIFA World Cup qualification,London,England,FALSE
11/11/2016,France,Sweden,2,1,FIFA World Cup qualification,Saint-Denis,France,FALSE
11/11/2016,Honduras,Panama,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
11/11/2016,Japan,Oman,4,0,Friendly,Kashima,Japan,FALSE
11/11/2016,Korea Republic,Canada,2,0,Friendly,Cheonan,Korea Republic,FALSE
11/11/2016,Libya,Tunisia,0,1,FIFA World Cup qualification,Algiers,Algeria,TRUE
11/11/2016,Malta,Slovenia,0,1,FIFA World Cup qualification,Attard,Malta,FALSE
11/11/2016,Northern Ireland,Azerbaijan,4,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
11/11/2016,Romania,Poland,0,3,FIFA World Cup qualification,Bucharest,Romania,FALSE
11/11/2016,San Marino,Germany,0,8,FIFA World Cup qualification,Serravalle,San Marino,FALSE
11/11/2016,Slovakia,Lithuania,4,0,FIFA World Cup qualification,Trnava,Slovakia,FALSE
11/11/2016,Togo,Comoros,2,2,Friendly,Tunis,Tunisia,TRUE
11/12/2016,Albania,Israel,0,3,FIFA World Cup qualification,Elbasan,Albania,FALSE
11/12/2016,Austria,Ireland,0,1,FIFA World Cup qualification,Vienna,Austria,FALSE
11/12/2016,Cameroon,Zambia,1,1,FIFA World Cup qualification,Limbe,Cameroon,FALSE
11/12/2016,Cape Verde,Burkina Faso,0,2,FIFA World Cup qualification,Praia,Cape Verde,FALSE
11/12/2016,Croatia,Iceland,2,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
11/12/2016,Georgia,Moldova,1,1,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
11/12/2016,Hong Kong,Korea DPR,0,1,EAFF Championship,Kowloon,Hong Kong,FALSE
11/12/2016,Kenya,Mozambique,1,0,Friendly,Nairobi,Kenya,FALSE
11/12/2016,Liechtenstein,Italy,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
11/12/2016,Macau,Brunei,1,1,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/12/2016,Mali,Gabon,0,0,FIFA World Cup qualification,Bamako,Mali,FALSE
11/12/2016,Morocco,Ivory Coast,0,0,FIFA World Cup qualification,Marrakech,Morocco,FALSE
11/12/2016,Nepal,Laos,2,2,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/12/2016,New Zealand,New Caledonia,2,0,FIFA World Cup qualification,Auckland,New Zealand,FALSE
11/12/2016,Nigeria,Algeria,3,1,FIFA World Cup qualification,Uyo,Nigeria,FALSE
11/12/2016,Spain,Macedonia,4,0,FIFA World Cup qualification,Granada,Spain,FALSE
11/12/2016,Turkey,Kosovo,2,0,FIFA World Cup qualification,Antalya,Turkey,FALSE
11/12/2016,Uganda,Congo,1,0,FIFA World Cup qualification,Kampala,Uganda,FALSE
11/12/2016,Ukraine,Finland,1,0,FIFA World Cup qualification,Odesa,Ukraine,FALSE
11/12/2016,Wales,Serbia,1,1,FIFA World Cup qualification,Cardiff,Wales,FALSE
11/13/2016,Belgium,Estonia,8,1,FIFA World Cup qualification,Brussels,Belgium,FALSE
11/13/2016,Bulgaria,Belarus,1,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
11/13/2016,Cyprus,Gibraltar,3,1,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
11/13/2016,Egypt,Ghana,2,0,FIFA World Cup qualification,Alexandria,Egypt,FALSE
11/13/2016,Greece,Bosnia-Herzegovina,1,1,FIFA World Cup qualification,Piraeus,Greece,FALSE
11/13/2016,Guinea,Congo DR,1,2,FIFA World Cup qualification,Conakry,Guinea,FALSE
11/13/2016,Hungary,Andorra,4,0,FIFA World Cup qualification,Budapest,Hungary,FALSE
11/13/2016,Jamaica,Suriname,1,0,CFU Caribbean Cup qualification,Kingston,Jamaica,FALSE
11/13/2016,Luxembourg,Netherlands,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
11/13/2016,Portugal,Latvia,4,1,FIFA World Cup qualification,Faro,Portugal,FALSE
11/13/2016,Singapore,Cambodia,1,0,Friendly,Bishan,Singapore,FALSE
11/13/2016,Solomon Islands,Tahiti,1,0,FIFA World Cup qualification,Honiara,Solomon Islands,FALSE
11/13/2016,St. Kitts and Nevis,Haiti,0,2,CFU Caribbean Cup qualification,Basseterre,St. Kitts and Nevis,FALSE
11/13/2016,Switzerland,Faroe Islands,2,0,FIFA World Cup qualification,Lucerne,Switzerland,FALSE
11/13/2016,Tajikistan,Afghanistan,1,0,Friendly,Dushanbe,Tajikistan,FALSE
11/13/2016,Zimbabwe,Tanzania,3,0,Friendly,Harare,Zimbabwe,FALSE
11/14/2016,Burma,Oman,0,3,Friendly,Rangoon,Burma,FALSE
11/14/2016,Laos,Brunei,3,2,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/14/2016,Malaysia,Papua New Guinea,2,1,Friendly,Shah Alam,Malaysia,FALSE
11/14/2016,Poland,Slovenia,1,1,Friendly,Wrocław,Poland,FALSE
11/15/2016,Argentina,Colombia,3,0,FIFA World Cup qualification,San Juan,Argentina,FALSE
11/15/2016,Austria,Slovakia,0,0,Friendly,Vienna,Austria,FALSE
11/15/2016,Bahrain,Kyrgyzstan,0,0,Friendly,Riffa,Bahrain,FALSE
11/15/2016,Bolivia,Paraguay,1,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
11/15/2016,Chile,Uruguay,3,1,FIFA World Cup qualification,Santiago,Chile,FALSE
11/15/2016,China,Qatar,0,0,FIFA World Cup qualification,Kunming,China,FALSE
11/15/2016,Costa Rica,USA,4,0,FIFA World Cup qualification,San José,Costa Rica,FALSE
11/15/2016,Czech Republic,Denmark,1,1,Friendly,Mladá Boleslav,Czech Republic,FALSE
11/15/2016,Ecuador,Venezuela,3,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
11/15/2016,England,Spain,2,2,Friendly,London,England,FALSE
11/15/2016,France,Ivory Coast,0,0,Friendly,Lens,France,FALSE
11/15/2016,Gabon,Comoros,1,1,Friendly,Tunis,Tunisia,TRUE
11/15/2016,Honduras,Trinidad and Tobago,3,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
11/15/2016,Italy,Germany,0,0,Friendly,Milan,Italy,FALSE
11/15/2016,Japan,Saudi Arabia,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
11/15/2016,Jordan,Lebanon,0,0,Friendly,Amman,Jordan,FALSE
11/15/2016,Kenya,Liberia,1,0,Friendly,Nairobi,Kenya,FALSE
11/15/2016,Korea Republic,Uzbekistan,2,1,FIFA World Cup qualification,Seoul,Korea Republic,FALSE
11/15/2016,Malta,Iceland,0,2,Friendly,Attard,Malta,FALSE
11/15/2016,Morocco,Togo,2,1,Friendly,Marrakech,Morocco,FALSE
11/15/2016,Mozambique,South Africa,1,1,Friendly,Maputo,Mozambique,FALSE
11/15/2016,Nepal,Macau,1,0,AFC Challenge Cup,Kuching,Malaysia,TRUE
11/15/2016,New Caledonia,New Zealand,0,0,FIFA World Cup qualification,Koné,New Caledonia,FALSE
11/15/2016,Northern Ireland,Croatia,0,3,Friendly,Belfast,Northern Ireland,FALSE
11/15/2016,Panama,Mexico,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
11/15/2016,Peru,Brazil,0,2,FIFA World Cup qualification,Lima,Peru,FALSE
11/15/2016,Russia,Romania,1,0,Friendly,Groznyy,Russia,FALSE
11/15/2016,Syria,Iran,0,0,FIFA World Cup qualification,Paroi,Malaysia,TRUE
11/15/2016,Thailand,Australia,2,2,FIFA World Cup qualification,Bangkok,Thailand,FALSE
11/15/2016,Tunisia,Mauritania,0,0,Friendly,Gabès,Tunisia,FALSE
11/15/2016,Ukraine,Serbia,2,0,Friendly,Kharkiv,Ukraine,FALSE
11/15/2016,United Arab Emirates,Iraq,2,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,FALSE
11/19/2016,Philippines,Singapore,0,0,AFF Championship,Bocaue,Philippines,FALSE
11/19/2016,St. Kitts and Nevis,Estonia,1,1,Friendly,Basseterre,St. Kitts and Nevis,FALSE
11/19/2016,Thailand,Indonesia,4,2,AFF Championship,Bocaue,Philippines,TRUE
11/20/2016,Burma,Vietnam,1,2,AFF Championship,Rangoon,Burma,FALSE
11/20/2016,Malaysia,Cambodia,3,2,AFF Championship,Rangoon,Burma,TRUE
11/22/2016,Antigua and Barbuda,Estonia,0,1,Friendly,St. John's,Antigua and Barbuda,FALSE
11/22/2016,Philippines,Indonesia,2,2,AFF Championship,Bocaue,Philippines,FALSE
11/22/2016,Thailand,Singapore,1,0,AFF Championship,Bocaue,Philippines,TRUE
11/23/2016,Burma,Cambodia,3,1,AFF Championship,Rangoon,Burma,FALSE
11/23/2016,Malaysia,Vietnam,0,1,AFF Championship,Rangoon,Burma,TRUE
11/25/2016,Philippines,Thailand,0,1,AFF Championship,Bocaue,Philippines,FALSE
11/25/2016,Singapore,Indonesia,1,2,AFF Championship,Manila,Philippines,TRUE
11/26/2016,Burma,Malaysia,1,0,AFF Championship,Rangoon,Burma,FALSE
11/26/2016,Vietnam,Cambodia,2,1,AFF Championship,Naypyidaw,Burma,TRUE
12/3/2016,Indonesia,Vietnam,2,1,AFF Championship,Bogor,Indonesia,FALSE
12/4/2016,Burma,Thailand,0,2,AFF Championship,Rangoon,Burma,FALSE
12/7/2016,Vietnam,Indonesia,2,2,AFF Championship,Hanoi,Vietnam,FALSE
12/8/2016,Thailand,Burma,4,0,AFF Championship,Bangkok,Thailand,FALSE
12/14/2016,Indonesia,Thailand,2,1,AFF Championship,Bogor,Indonesia,FALSE
12/17/2016,Thailand,Indonesia,2,0,AFF Championship,Bangkok,Thailand,FALSE
12/26/2016,Ivory Coast,Zimbabwe,0,0,Friendly,Abidjan,Ivory Coast,FALSE
12/27/2016,Nicaragua,Trinidad and Tobago,2,1,Friendly,Managua,Nicaragua,FALSE
12/30/2016,Nicaragua,Trinidad and Tobago,1,3,Friendly,Managua,Nicaragua,FALSE
1/4/2017,Trinidad and Tobago,Suriname,1,2,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE
1/4/2017,Tunisia,Uganda,2,0,Friendly,Tunis,Tunisia,FALSE
1/5/2017,Cameroon,Congo DR,2,0,Friendly,Yaoundé,Cameroon,FALSE
1/6/2017,Suriname,Haiti,2,4,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,TRUE
1/7/2017,Algeria,Mauritania,3,1,Friendly,Blida,Algeria,FALSE
1/7/2017,Burkina Faso,Mali,2,1,Friendly,Marrakech,Morocco,TRUE
1/8/2017,Egypt,Tunisia,1,0,Friendly,Cairo,Egypt,FALSE
1/8/2017,Ivory Coast,Sweden,2,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
1/8/2017,Libya,Senegal,1,2,Friendly,Brazzaville,Congo,TRUE
1/8/2017,Trinidad and Tobago,Haiti,3,4,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,FALSE
1/9/2017,Morocco,Finland,0,1,Friendly,al-Ain,United Arab Emirates,TRUE
1/10/2017,Algeria,Mauritania,6,0,Friendly,Sidi Moussa,Algeria,FALSE
1/10/2017,Cameroon,Zimbabwe,1,1,Friendly,Yaoundé,Cameroon,FALSE
1/10/2017,China,Iceland,0,2,Friendly,Nanning,China,FALSE
1/11/2017,Chile,Croatia,1,1,Friendly,Nanning,China,TRUE
1/11/2017,Congo,Senegal,0,2,Friendly,Brazzaville,Congo,FALSE
1/11/2017,Ivory Coast,Uganda,3,0,Friendly,Abu Dhabi,United Arab Emirates,TRUE
1/13/2017,Honduras,Nicaragua,2,1,UNCAF Cup,Panama City,Panama,TRUE
1/14/2017,Burkina Faso,Cameroon,1,1,African Cup of Nations,Libreville,Gabon,TRUE
1/14/2017,Cambodia,Saudi Arabia,2,7,Friendly,Abu Dhabi,United Arab Emirates,TRUE
1/14/2017,China,Croatia,1,1,Friendly,Nanning,China,FALSE
1/14/2017,Gabon,Guinea-Bissau,1,1,African Cup of Nations,Libreville,Gabon,FALSE
1/15/2017,Algeria,Zimbabwe,2,2,African Cup of Nations,Franceville,Gabon,TRUE
1/15/2017,Belize,Costa Rica,0,3,UNCAF Cup,Panama City,Panama,TRUE
1/15/2017,El Salvador,Honduras,1,2,UNCAF Cup,Panama City,Panama,TRUE
1/15/2017,Iceland,Chile,0,1,Friendly,Nanning,China,TRUE
1/15/2017,Tunisia,Senegal,0,2,African Cup of Nations,Franceville,Gabon,TRUE
1/16/2017,Congo DR,Morocco,1,0,African Cup of Nations,Oyem,Gabon,TRUE
1/16/2017,Ivory Coast,Togo,0,0,African Cup of Nations,Oyem,Gabon,TRUE
1/17/2017,El Salvador,Belize,3,1,UNCAF Cup,Panama City,Panama,TRUE
1/17/2017,Ghana,Uganda,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/17/2017,Mali,Egypt,0,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/17/2017,Qatar,Moldova,1,1,Friendly,Doha,Qatar,FALSE
1/18/2017,Cameroon,Guinea-Bissau,2,1,African Cup of Nations,Libreville,Gabon,TRUE
1/18/2017,Gabon,Burkina Faso,1,1,African Cup of Nations,Libreville,Gabon,FALSE
1/19/2017,Algeria,Tunisia,1,2,African Cup of Nations,Franceville,Gabon,TRUE
1/19/2017,Senegal,Zimbabwe,2,0,African Cup of Nations,Franceville,Gabon,TRUE
1/20/2017,Ivory Coast,Congo DR,2,2,African Cup of Nations,Oyem,Gabon,TRUE
1/20/2017,Morocco,Togo,3,1,African Cup of Nations,Oyem,Gabon,TRUE
1/20/2017,Nicaragua,Belize,3,1,UNCAF Cup,Panama City,Panama,TRUE
1/21/2017,Egypt,Uganda,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/21/2017,Ghana,Mali,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/22/2017,Belize,Honduras,0,1,UNCAF Cup,Panama City,Panama,TRUE
1/22/2017,Bermuda,Canada,2,4,Friendly,Hamilton,Bermuda,FALSE
1/22/2017,El Salvador,Nicaragua,1,0,UNCAF Cup,Panama City,Panama,TRUE
1/22/2017,Gabon,Cameroon,0,0,African Cup of Nations,Libreville,Gabon,FALSE
1/22/2017,Guinea-Bissau,Burkina Faso,0,2,African Cup of Nations,Franceville,Gabon,TRUE
1/22/2017,Panama,Costa Rica,1,0,UNCAF Cup,Panama City,Panama,FALSE
1/23/2017,Senegal,Algeria,2,2,African Cup of Nations,Franceville,Gabon,TRUE
1/23/2017,Uzbekistan,Georgia,2,2,Friendly,Dubai,United Arab Emirates,TRUE
1/23/2017,Zimbabwe,Tunisia,2,4,African Cup of Nations,Libreville,Gabon,TRUE
1/24/2017,Morocco,Ivory Coast,1,0,African Cup of Nations,Oyem,Gabon,TRUE
1/24/2017,Togo,Congo DR,1,3,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/25/2017,Egypt,Ghana,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/25/2017,Jordan,Georgia,1,0,Friendly,Dubai,United Arab Emirates,TRUE
1/25/2017,Uganda,Mali,1,1,African Cup of Nations,Oyem,Gabon,TRUE
1/26/2017,Brazil,Colombia,1,0,Friendly,Rio de Janeiro,Brazil,FALSE
1/28/2017,Burkina Faso,Tunisia,2,0,African Cup of Nations,Libreville,Gabon,TRUE
1/28/2017,Senegal,Cameroon,0,0,African Cup of Nations,Franceville,Gabon,TRUE
1/29/2017,Congo DR,Ghana,1,2,African Cup of Nations,Oyem,Gabon,TRUE
1/29/2017,Egypt,Morocco,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
1/29/2017,USA,Serbia,0,0,Friendly,San Diego,USA,FALSE
2/1/2017,Burkina Faso,Egypt,1,1,African Cup of Nations,Libreville,Gabon,TRUE
2/2/2017,Cameroon,Ghana,2,0,African Cup of Nations,Franceville,Gabon,TRUE
2/4/2017,Burkina Faso,Ghana,1,0,African Cup of Nations,Port-Gentil,Gabon,TRUE
2/5/2017,Egypt,Cameroon,1,2,African Cup of Nations,Libreville,Gabon,TRUE
2/8/2017,Mexico,Iceland,1,0,Friendly,Las Vegas,USA,TRUE
2/22/2017,Ecuador,Honduras,3,1,Friendly,Guayaquil,Ecuador,FALSE
3/9/2017,Qatar,Azerbaijan,1,2,Friendly,Doha,Qatar,FALSE
3/10/2017,Trinidad and Tobago,Barbados,2,0,Friendly,Couva,Trinidad and Tobago,FALSE
3/11/2017,Burundi,Djibouti,7,0,Friendly,Bujumbura,Burundi,FALSE
3/13/2017,Burundi,Djibouti,1,0,Friendly,Bujumbura,Burundi,FALSE
3/16/2017,Honduras,Nicaragua,2,0,Friendly,San Pedro Sula,Honduras,FALSE
3/18/2017,Iran,Iraq,0,1,Friendly,Teheran,Iran,FALSE
3/19/2017,San Marino,Moldova,0,2,Friendly,Serravalle,San Marino,FALSE
3/21/2017,Indonesia,Burma,1,3,Friendly,Cibinong,Indonesia,FALSE
3/22/2017,Cambodia,India,2,3,Friendly,Phnom Penh,Cambodia,FALSE
3/22/2017,Curaçao,El Salvador,1,1,Friendly,Willemstad,Curaçao,FALSE
3/22/2017,Cyprus,Kazakhstan,3,1,Friendly,Larnaca,Cyprus,FALSE
3/22/2017,Czech Republic,Lithuania,3,0,Friendly,Ústí nad Labem,Czech Republic,FALSE
3/22/2017,Djibouti,South Sudan,2,0,African Cup of Nations qualification,Djibouti,Djibouti,FALSE
3/22/2017,Germany,England,1,0,Friendly,Dortmund,Germany,FALSE
3/22/2017,Philippines,Malaysia,0,0,Friendly,Manila,Philippines,FALSE
3/22/2017,São Tomé and Príncipe,Madagascar,0,1,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,FALSE
3/22/2017,Scotland,Canada,1,1,Friendly,Edinburgh,Scotland,FALSE
3/22/2017,Vietnam,Taiwan,1,1,Friendly,Hanoi,Vietnam,FALSE
3/22/2017,Yemen,Palestine,0,1,Friendly,al-Wakrah,Qatar,TRUE
3/23/2017,Afghanistan,Singapore,2,1,Friendly,al-Wakrah,Qatar,TRUE
3/23/2017,Argentina,Chile,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
3/23/2017,Bahrain,Tajikistan,1,1,Friendly,Riffa,Bahrain,FALSE
3/23/2017,China,Korea Republic,1,0,FIFA World Cup qualification,Changsha,China,FALSE
3/23/2017,Colombia,Bolivia,1,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
3/23/2017,Iraq,Australia,1,1,FIFA World Cup qualification,Teheran,Iran,TRUE
3/23/2017,Jordan,Hong Kong,4,0,Friendly,Amman,Jordan,FALSE
3/23/2017,Kenya,Uganda,1,1,Friendly,Machakos,Kenya,FALSE
3/23/2017,Nigeria,Senegal,1,1,Friendly,London,England,TRUE
3/23/2017,Papua New Guinea,Tahiti,1,3,FIFA World Cup qualification,Port Moresby,Papua New Guinea,FALSE
3/23/2017,Paraguay,Ecuador,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
3/23/2017,Qatar,Iran,0,1,FIFA World Cup qualification,Doha,Qatar,FALSE
3/23/2017,Syria,Uzbekistan,1,0,FIFA World Cup qualification,Paya Rumput,Malaysia,TRUE
3/23/2017,Thailand,Saudi Arabia,0,3,FIFA World Cup qualification,Bangkok,Thailand,FALSE
3/23/2017,United Arab Emirates,Japan,0,2,FIFA World Cup qualification,al-Ain,United Arab Emirates,FALSE
3/23/2017,Uruguay,Brazil,1,4,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
3/23/2017,Venezuela,Peru,2,2,FIFA World Cup qualification,Maturín,Venezuela,FALSE
3/24/2017,Austria,Moldova,2,0,FIFA World Cup qualification,Vienna,Austria,FALSE
3/24/2017,Comoros,Mauritius,2,0,African Cup of Nations qualification,Mitsamiouli,Comoros,FALSE
3/24/2017,Croatia,Ukraine,1,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
3/24/2017,Georgia,Serbia,1,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
3/24/2017,Guinea,Gabon,2,2,Friendly,Le Havre,France,TRUE
3/24/2017,Ireland,Wales,0,0,FIFA World Cup qualification,Dublin,Ireland,FALSE
3/24/2017,Italy,Albania,2,0,FIFA World Cup qualification,Palermo,Italy,FALSE
3/24/2017,Kosovo,Iceland,1,2,FIFA World Cup qualification,Shkodër,Albania,TRUE
3/24/2017,Libya,Togo,0,0,Friendly,Alexandria,Egypt,TRUE
3/24/2017,Liechtenstein,Macedonia,0,3,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
3/24/2017,Mauritania,Benin,1,0,Friendly,Nouakchott,Mauritania,FALSE
3/24/2017,Mexico,Costa Rica,2,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
3/24/2017,Morocco,Burkina Faso,2,0,Friendly,Marrakech,Morocco,FALSE
3/24/2017,Russia,Ivory Coast,0,2,Friendly,Krasnodar,Russia,FALSE
3/24/2017,Spain,Israel,4,1,FIFA World Cup qualification,Gijón,Spain,FALSE
3/24/2017,Trinidad and Tobago,Panama,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
3/24/2017,Tunisia,Cameroon,0,1,Friendly,Monastir,Tunisia,FALSE
3/24/2017,Turkey,Finland,2,0,FIFA World Cup qualification,Antalya,Turkey,FALSE
3/24/2017,USA,Honduras,6,0,FIFA World Cup qualification,San Jose,USA,FALSE
3/25/2017,Andorra,Faroe Islands,0,0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,FALSE
3/25/2017,Belgium,Greece,1,1,FIFA World Cup qualification,Brussels,Belgium,FALSE
3/25/2017,Bosnia-Herzegovina,Gibraltar,5,0,FIFA World Cup qualification,Zenica,Bosnia-Herzegovina,FALSE
3/25/2017,Bulgaria,Netherlands,2,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
3/25/2017,Cyprus,Estonia,0,0,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
3/25/2017,Fiji,New Zealand,0,2,FIFA World Cup qualification,Lautoka,Fiji,FALSE
3/25/2017,Luxembourg,France,1,3,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
3/25/2017,Mozambique,Angola,2,0,Friendly,Maputo,Mozambique,FALSE
3/25/2017,Portugal,Hungary,3,0,FIFA World Cup qualification,Lisbon,Portugal,FALSE
3/25/2017,South Africa,Guinea-Bissau,3,1,Friendly,Durban,South Africa,FALSE
3/25/2017,Sweden,Belarus,4,0,FIFA World Cup qualification,Solna,Sweden,FALSE
3/25/2017,Switzerland,Latvia,1,0,FIFA World Cup qualification,Geneva,Switzerland,FALSE
3/25/2017,Tanzania,Botswana,2,0,Friendly,Dar es Salaam,Tanzania,FALSE
3/26/2017,Armenia,Kazakhstan,2,0,FIFA World Cup qualification,Yerevan,Armenia,FALSE
3/26/2017,Azerbaijan,Germany,1,4,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
3/26/2017,Barbados,Martinique,2,1,Friendly,Bridgetown,Barbados,FALSE
3/26/2017,England,Lithuania,2,0,FIFA World Cup qualification,London,England,FALSE
3/26/2017,Kenya,Congo DR,2,1,Friendly,Machakos,Kenya,FALSE
3/26/2017,Madagascar,São Tomé and Príncipe,3,2,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
3/26/2017,Malta,Slovakia,1,3,FIFA World Cup qualification,Attard,Malta,FALSE
3/26/2017,Montenegro,Poland,1,2,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
3/26/2017,Northern Ireland,Norway,2,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
3/26/2017,Romania,Denmark,0,0,FIFA World Cup qualification,Cluj,Romania,FALSE
3/26/2017,San Marino,Czech Republic,0,6,FIFA World Cup qualification,Serravalle,San Marino,FALSE
3/26/2017,Scotland,Slovenia,1,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
3/26/2017,Zimbabwe,Zambia,0,0,Friendly,Harare,Zimbabwe,FALSE
3/27/2017,Central African Republic,Gambia,1,2,Friendly,Rabat,Morocco,TRUE
3/27/2017,Ivory Coast,Senegal,1,1,Friendly,Paris,France,TRUE
3/27/2017,Mauritania,Congo,2,1,Friendly,Nouakchott,Mauritania,FALSE
3/27/2017,Turkey,Moldova,3,1,Friendly,Eskişehir,Turkey,FALSE
3/28/2017,Afghanistan,Vietnam,1,1,AFC Asian Cup qualification,Dushanbe,Tajikistan,TRUE
3/28/2017,Albania,Bosnia-Herzegovina,1,2,Friendly,Elbasan,Albania,FALSE
3/28/2017,Australia,United Arab Emirates,2,0,FIFA World Cup qualification,Sydney,Australia,FALSE
3/28/2017,Austria,Finland,1,1,Friendly,Innsbruck,Austria,FALSE
3/28/2017,Bahrain,Singapore,0,0,AFC Asian Cup qualification,Riffa,Bahrain,FALSE
3/28/2017,Bolivia,Argentina,2,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
3/28/2017,Brazil,Paraguay,3,0,FIFA World Cup qualification,São Paulo,Brazil,FALSE
3/28/2017,Burma,India,0,1,AFC Asian Cup qualification,Rangoon,Burma,FALSE
3/28/2017,Cameroon,Guinea,1,2,Friendly,Molenbeek,Belgium,TRUE
3/28/2017,Chile,Venezuela,3,1,FIFA World Cup qualification,Santiago,Chile,FALSE
3/28/2017,Ecuador,Colombia,0,2,FIFA World Cup qualification,Quito,Ecuador,FALSE
3/28/2017,Egypt,Togo,3,0,Friendly,Alexandria,Egypt,FALSE
3/28/2017,Estonia,Croatia,3,0,Friendly,Tallinn,Estonia,FALSE
3/28/2017,France,Spain,0,2,Friendly,Saint-Denis,France,FALSE
3/28/2017,Georgia,Latvia,5,0,Friendly,Tbilisi,Georgia,FALSE
